geoid,state,county,tract,blockgrp,lat,lng,loc_id
1.70315E+14,17,31,480500,3,41.7279,-87.5534,469
1.70314E+14,17,31,411000,3,41.7951,-87.5856,470
1.70312E+14,17,31,242700,1,41.8957,-87.6983,471
1.70318E+14,17,31,832100,3,41.9534,-87.6501,472
1.70313E+14,17,31,340500,1,41.8345,-87.6312,473
1.70313E+14,17,31,280100,1,41.8824,-87.6405,474
1.70311E+14,17,31,81800,3,41.8942,-87.6397,475
1.70313E+14,17,31,320101,1,41.8874,-87.6204,476
1.70311E+14,17,31,60900,1,41.9492,-87.6484,477
1.70315E+14,17,31,530503,3,41.6611,-87.6411,478
1.70312E+14,17,31,190702,3,41.9243,-87.7569,479
1.70311E+14,17,31,140200,1,41.9721,-87.7086,480
1.70313E+14,17,31,281900,1,41.8789,-87.6389,481
1.70311E+14,17,31,60900,1,41.9491,-87.6492,482
1.70318E+14,17,31,833100,1,41.8778,-87.6593,483
1.70316E+14,17,31,580501,4,41.8203,-87.6948,484
1.7031E+14,17,31,30900,4,41.9762,-87.6703,485
1.70311E+14,17,31,70600,2,41.9259,-87.6679,486
1.70318E+14,17,31,842300,2,41.8955,-87.6456,487
1.70313E+14,17,31,310600,2,41.8577,-87.6595,488
1.70312E+14,17,31,241100,1,41.9101,-87.6878,489
1.70312E+14,17,31,220500,1,41.9319,-87.7036,490
1.70312E+14,17,31,220400,2,41.9254,-87.7017,491
1.7031E+14,17,31,40402,1,41.9759,-87.6749,492
1.70312E+14,17,31,242300,1,41.8997,-87.6774,493
1.70313E+14,17,31,310600,2,41.8567,-87.6566,494
1.7031E+14,17,31,20100,2,42.0193,-87.6855,495
1.70312E+14,17,31,220400,1,41.9275,-87.6976,496
1.70313E+14,17,31,320400,1,41.8806,-87.625,497
1.70311E+14,17,31,63100,1,41.9367,-87.6459,498
1.70313E+14,17,31,300600,2,41.8445,-87.7193,499
1.70313E+14,17,31,281900,1,41.8791,-87.6431,500
1.70313E+14,17,31,310800,2,41.8571,-87.669,501
1.70311E+14,17,31,81800,1,41.8922,-87.6344,502
1.7031E+14,17,31,40201,1,41.9757,-87.6923,503
1.70318E+14,17,31,839100,1,41.8863,-87.6295,504
1.70316E+14,17,31,561000,4,41.7919,-87.7921,505
1.70313E+14,17,31,320102,1,41.8849,-87.6231,506
1.70313E+14,17,31,310600,1,41.8584,-87.6607,507
1.70317E+14,17,31,711400,1,41.7356,-87.6614,508
1.70312E+14,17,31,241500,3,41.9054,-87.6693,509
1.70311E+14,17,31,62300,1,41.9424,-87.6636,510
1.7031E+14,17,31,20200,2,42.0123,-87.6954,511
1.70311E+14,17,31,70102,1,41.9286,-87.642,512
1.70311E+14,17,31,50200,2,41.9604,-87.6834,513
1.70313E+14,17,31,310900,2,41.8529,-87.676,514
1.70318E+14,17,31,833000,1,41.8865,-87.6536,515
1.70318E+14,17,31,832600,3,41.9174,-87.6486,516
1.70318E+14,17,31,832200,2,41.9193,-87.6784,517
1.7031E+14,17,31,10202,2,42.0137,-87.6753,518
1.7031E+14,17,31,31300,1,41.9736,-87.6533,519
1.70311E+14,17,31,60200,1,41.959,-87.6735,520
1.70312E+14,17,31,243100,1,41.8958,-87.6769,521
1.7031E+14,17,31,30703,3,41.9815,-87.6596,522
1.70311E+14,17,31,81800,1,41.8952,-87.6345,523
1.7031E+14,17,31,30604,2,41.9874,-87.6549,524
1.70312E+14,17,31,210502,1,41.9322,-87.7199,525
1.7031E+14,17,31,20801,1,41.9836,-87.6898,526
1.70311E+14,17,31,62200,1,41.9399,-87.6553,527
1.7031E+14,17,31,40100,1,41.9797,-87.6745,528
1.70311E+14,17,31,50600,1,41.9533,-87.6784,529
1.70312E+14,17,31,230900,2,41.9053,-87.7095,530
1.70315E+14,17,31,520100,1,41.7117,-87.5351,531
1.70312E+14,17,31,190602,1,41.9311,-87.7752,532
1.70312E+14,17,31,210900,1,41.9389,-87.6978,533
1.70311E+14,17,31,140800,4,41.9629,-87.7081,534
1.70312E+14,17,31,170400,1,41.9504,-87.8075,535
1.7031E+14,17,31,10503,2,42.0024,-87.6608,536
1.70318E+14,17,31,843700,1,41.9445,-87.6941,537
1.70312E+14,17,31,241400,1,41.9099,-87.6771,538
1.70312E+14,17,31,221300,1,41.9247,-87.6993,539
1.70311E+14,17,31,70102,2,41.9323,-87.6424,540
1.7031E+14,17,31,30103,1,41.9946,-87.6604,541
1.70313E+14,17,31,320102,1,41.8855,-87.6227,542
1.70312E+14,17,31,151001,1,41.9458,-87.7569,543
1.70311E+14,17,31,71500,5,41.9114,-87.6342,544
1.70311E+14,17,31,81800,3,41.8953,-87.639,545
1.70311E+14,17,31,140800,5,41.9678,-87.7081,546
1.70312E+14,17,31,210900,1,41.9388,-87.6972,547
1.70311E+14,17,31,81500,3,41.8898,-87.6276,548
1.70313E+14,17,31,310300,1,41.853,-87.6481,549
1.70312E+14,17,31,151001,2,41.9388,-87.7549,550
1.70313E+14,17,31,310400,1,41.8582,-87.652,551
1.70318E+14,17,31,843000,1,41.8681,-87.7154,552
1.70311E+14,17,31,62100,2,41.9454,-87.6496,553
1.70311E+14,17,31,81900,1,41.8965,-87.6412,554
1.70311E+14,17,31,80300,3,41.9094,-87.6376,555
1.70312E+14,17,31,160900,2,41.9504,-87.7272,556
1.70318E+14,17,31,838300,2,41.8995,-87.6352,557
1.70318E+14,17,31,844600,1,41.8165,-87.623,558
1.7031E+14,17,31,30400,1,41.9876,-87.6699,559
1.70313E+14,17,31,300700,2,41.8446,-87.7139,560
1.70311E+14,17,31,50500,1,41.9535,-87.687,561
1.70313E+14,17,31,300600,2,41.8445,-87.7176,562
1.70313E+14,17,31,301802,3,41.8439,-87.7288,563
1.70315E+14,17,31,490902,2,41.6998,-87.6186,564
1.7031E+14,17,31,40600,3,41.9668,-87.6888,565
1.70312E+14,17,31,191200,2,41.9179,-87.7607,566
1.70312E+14,17,31,191100,2,41.9158,-87.7461,567
1.70312E+14,17,31,210100,3,41.9448,-87.7062,568
1.70314E+14,17,31,440600,2,41.7361,-87.623,569
1.70315E+14,17,31,520300,2,41.7025,-87.5373,570
1.70312E+14,17,31,230600,3,41.9096,-87.7295,571
1.70318E+14,17,31,830900,3,41.9305,-87.6882,572
1.70315E+14,17,31,530100,1,41.6852,-87.6134,573
1.70318E+14,17,31,839100,1,41.8853,-87.6299,574
1.70315E+14,17,31,490902,4,41.707,-87.6104,575
1.7031E+14,17,31,30800,2,41.9803,-87.668,576
1.70318E+14,17,31,839100,2,41.8762,-87.6311,577
1.70313E+14,17,31,310400,1,41.8539,-87.6529,578
1.70313E+14,17,31,300800,2,41.8446,-87.7096,579
1.70318E+14,17,31,838100,2,41.8774,-87.6712,580
1.70312E+14,17,31,190800,1,41.9314,-87.7479,581
1.70311E+14,17,31,81500,3,41.8906,-87.6245,582
1.70313E+14,17,31,281900,3,41.8806,-87.6395,583
1.70312E+14,17,31,221100,1,41.9247,-87.708,584
1.70311E+14,17,31,120300,2,41.9895,-87.7336,585
1.70313E+14,17,31,330102,1,41.8648,-87.6261,586
1.70312E+14,17,31,210601,2,41.9364,-87.7124,587
1.7031E+14,17,31,30706,1,41.977,-87.6543,588
1.70312E+14,17,31,190602,2,41.9243,-87.7675,589
1.70315E+14,17,31,500300,1,41.6922,-87.6038,590
1.70315E+14,17,31,530200,4,41.685,-87.6371,591
1.70311E+14,17,31,81700,2,41.893,-87.6305,592
1.70317E+14,17,31,720400,1,41.7116,-87.6821,593
1.70313E+14,17,31,301701,1,41.8431,-87.715,594
1.7031E+14,17,31,31900,1,41.9648,-87.6737,595
1.70312E+14,17,31,220400,1,41.9289,-87.6977,596
1.70312E+14,17,31,241400,4,41.9048,-87.6775,597
1.70315E+14,17,31,460301,1,41.7395,-87.5518,598
1.70312E+14,17,31,150200,2,41.9603,-87.7544,599
1.70312E+14,17,31,240500,1,41.9128,-87.6815,600
1.70318E+14,17,31,839100,1,41.8854,-87.637,601
1.70311E+14,17,31,60800,1,41.9531,-87.6493,602
1.70312E+14,17,31,241600,2,41.906,-87.6627,603
1.70312E+14,17,31,242000,2,41.897,-87.6645,604
1.70315E+14,17,31,520200,1,41.7216,-87.5357,605
1.70317E+14,17,31,710100,1,41.7526,-87.6438,606
1.70313E+14,17,31,292400,2,41.8526,-87.7219,607
1.70312E+14,17,31,222600,1,41.9174,-87.7026,608
1.70313E+14,17,31,280100,1,41.8855,-87.6431,609
1.70318E+14,17,31,839100,1,41.8865,-87.6299,610
1.7031E+14,17,31,31700,2,41.9662,-87.6667,611
1.70312E+14,17,31,242100,2,41.9031,-87.6716,612
1.70311E+14,17,31,62800,2,41.9326,-87.6611,613
1.70313E+14,17,31,310200,2,41.8528,-87.6463,614
1.7031E+14,17,31,31800,1,41.9654,-87.673,615
1.70311E+14,17,31,61000,1,41.9475,-87.6499,616
1.70313E+14,17,31,320102,1,41.8848,-87.6274,617
1.70317E+14,17,31,730600,1,41.7129,-87.654,618
1.70311E+14,17,31,100200,4,41.9918,-87.799,619
1.70311E+14,17,31,81700,1,41.8954,-87.6304,620
1.70311E+14,17,31,50200,2,41.9563,-87.68,621
1.70315E+14,17,31,460302,4,41.7448,-87.5586,622
1.70312E+14,17,31,200200,3,41.9244,-87.7408,623
1.70312E+14,17,31,242200,1,41.9032,-87.6753,624
1.70313E+14,17,31,281900,1,41.8801,-87.6473,625
1.70312E+14,17,31,241400,3,41.9045,-87.6687,626
1.70316E+14,17,31,610400,1,41.8088,-87.6692,627
1.70318E+14,17,31,843700,1,41.9479,-87.6883,628
1.70312E+14,17,31,190402,2,41.9313,-87.7755,629
1.70313E+14,17,31,310900,3,41.8537,-87.6781,630
1.70312E+14,17,31,243300,2,41.8912,-87.6626,631
1.70312E+14,17,31,190602,3,41.9311,-87.7715,632
1.70318E+14,17,31,839100,1,41.8871,-87.6312,633
1.70318E+14,17,31,837800,2,41.887,-87.6776,634
1.70318E+14,17,31,832600,3,41.916,-87.6521,635
1.70315E+14,17,31,540102,2,41.6591,-87.5971,636
1.70318E+14,17,31,843300,1,41.8664,-87.6953,637
1.70312E+14,17,31,190200,1,41.9387,-87.7511,638
1.70311E+14,17,31,61902,3,41.9448,-87.6413,639
1.70315E+14,17,31,490800,1,41.7077,-87.6087,640
1.7031E+14,17,31,10300,4,42.0163,-87.6684,641
1.70312E+14,17,31,221200,1,41.9177,-87.706,642
1.70318E+14,17,31,832500,1,41.9231,-87.666,643
1.70311E+14,17,31,62800,2,41.9339,-87.6609,644
1.70312E+14,17,31,190401,2,41.9312,-87.7786,645
1.70315E+14,17,31,530501,1,41.6776,-87.6376,646
1.70313E+14,17,31,300700,2,41.8447,-87.712,647
1.7031E+14,17,31,32100,1,41.9611,-87.6499,648
1.70312E+14,17,31,242700,1,41.896,-87.6984,649
1.70318E+14,17,31,831800,5,41.9818,-87.7129,650
1.70311E+14,17,31,81300,6,41.8981,-87.6229,651
1.70314E+14,17,31,410500,1,41.7985,-87.6023,652
1.70311E+14,17,31,140100,2,41.9687,-87.708,653
1.70313E+14,17,31,301802,2,41.8471,-87.725,654
1.70311E+14,17,31,140302,1,41.9714,-87.7251,655
1.70312E+14,17,31,243500,1,41.8894,-87.6517,656
1.70311E+14,17,31,81201,1,41.8996,-87.6249,657
1.7031E+14,17,31,31502,1,41.962,-87.6544,658
1.70312E+14,17,31,242400,2,41.8958,-87.6842,659
1.70318E+14,17,31,830600,2,42.0048,-87.6732,660
1.70311E+14,17,31,140400,4,41.9684,-87.7406,661
1.70312E+14,17,31,240500,1,41.9111,-87.679,662
1.70312E+14,17,31,240500,1,41.9115,-87.6794,663
1.70312E+14,17,31,190800,3,41.9243,-87.7522,664
1.70318E+14,17,31,750400,1,41.6914,-87.6857,665
1.70313E+14,17,31,290900,3,41.8588,-87.7343,666
1.70312E+14,17,31,221400,1,41.9212,-87.6943,667
1.70313E+14,17,31,281900,3,41.8803,-87.6419,668
1.7031E+14,17,31,31502,3,41.965,-87.6538,669
1.70318E+14,17,31,832600,1,41.9131,-87.6525,670
1.70317E+14,17,31,711100,2,41.7361,-87.659,671
1.70312E+14,17,31,242600,4,41.8994,-87.6967,672
1.70311E+14,17,31,120300,4,41.9912,-87.7465,673
1.70313E+14,17,31,281900,1,41.878,-87.6404,674
1.70311E+14,17,31,62700,1,41.9371,-87.6656,675
1.70312E+14,17,31,161300,4,41.9429,-87.7305,676
1.70318E+14,17,31,837300,2,41.8701,-87.7097,677
1.70311E+14,17,31,71200,2,41.9214,-87.648,678
1.70313E+14,17,31,310800,2,41.8567,-87.6665,679
1.70313E+14,17,31,301803,3,41.837,-87.7313,680
1.7031E+14,17,31,30900,1,41.9834,-87.6722,681
1.70311E+14,17,31,50100,2,41.955,-87.6786,682
1.70318E+14,17,31,832100,1,41.9515,-87.6502,683
1.70313E+14,17,31,310400,1,41.854,-87.6529,684
1.70312E+14,17,31,191302,1,41.9237,-87.7717,685
1.70313E+14,17,31,320400,1,41.878,-87.6265,686
1.70318E+14,17,31,839000,4,41.873,-87.6294,687
1.70318E+14,17,31,839100,1,41.8809,-87.6352,688
1.70315E+14,17,31,490800,4,41.7077,-87.6142,689
1.70311E+14,17,31,81800,1,41.8912,-87.637,690
1.70318E+14,17,31,839100,1,41.8854,-87.6336,691
1.70313E+14,17,31,281900,2,41.8815,-87.6412,692
1.7031E+14,17,31,40800,1,41.9646,-87.6891,693
1.70311E+14,17,31,60900,1,41.9506,-87.6496,694
1.70313E+14,17,31,310900,3,41.8543,-87.6782,695
1.70313E+14,17,31,301701,3,41.8441,-87.7216,696
1.70312E+14,17,31,190601,3,41.9296,-87.7758,697
1.70311E+14,17,31,81600,1,41.8933,-87.6292,698
1.70314E+14,17,31,411200,2,41.7914,-87.5941,699
1.70318E+14,17,31,831900,2,41.9452,-87.6702,700
1.70312E+14,17,31,191302,1,41.9204,-87.7755,701
1.70318E+14,17,31,833000,1,41.884,-87.6517,702
1.70317E+14,17,31,711400,1,41.7355,-87.6576,703
1.70315E+14,17,31,491100,3,41.6927,-87.6338,704
1.70313E+14,17,31,292400,2,41.8539,-87.7247,705
1.70317E+14,17,31,720100,3,41.7214,-87.6692,706
1.70312E+14,17,31,151002,4,41.9389,-87.7445,707
1.70312E+14,17,31,221400,2,41.9222,-87.6968,708
1.70313E+14,17,31,320102,1,41.8866,-87.6206,709
1.7031E+14,17,31,30800,1,41.9821,-87.6684,710
1.70311E+14,17,31,81000,6,41.9021,-87.6302,711
1.70312E+14,17,31,160601,3,41.9612,-87.7017,712
1.70311E+14,17,31,62700,1,41.9386,-87.6662,713
1.70318E+14,17,31,834200,1,41.7518,-87.5777,714
1.70312E+14,17,31,191100,6,41.9169,-87.7546,715
1.70311E+14,17,31,81700,2,41.8888,-87.6336,716
1.70311E+14,17,31,140701,1,41.9682,-87.7106,717
1.70318E+14,17,31,839100,1,41.8798,-87.6286,718
1.7031E+14,17,31,10702,3,42.007,-87.6732,719
1.70313E+14,17,31,330102,2,41.8654,-87.6237,720
1.70312E+14,17,31,240700,1,41.9105,-87.6952,721
1.70311E+14,17,31,81700,2,41.8906,-87.6308,722
1.7031E+14,17,31,30800,3,41.9793,-87.6679,723
1.70312E+14,17,31,150600,1,41.9498,-87.7669,724
1.70311E+14,17,31,81401,1,41.8949,-87.6239,725
1.70311E+14,17,31,120400,2,41.9754,-87.7523,726
1.70312E+14,17,31,242600,1,41.9032,-87.6962,727
1.70311E+14,17,31,71100,1,41.9197,-87.6486,728
1.70311E+14,17,31,62000,2,41.9449,-87.6492,729
1.70313E+14,17,31,301701,1,41.8437,-87.7169,730
1.70312E+14,17,31,242200,1,41.8997,-87.6756,731
1.70311E+14,17,31,120200,1,41.9974,-87.7645,732
1.70318E+14,17,31,839100,1,41.8834,-87.628,733
1.70317E+14,17,31,720200,3,41.7141,-87.6678,734
1.70318E+14,17,31,838300,2,41.8994,-87.6361,735
1.70312E+14,17,31,190401,1,41.9384,-87.777,736
1.70313E+14,17,31,301702,2,41.8371,-87.7235,737
1.70315E+14,17,31,530200,2,41.6782,-87.6308,738
1.70311E+14,17,31,81700,2,41.8886,-87.6296,739
1.70318E+14,17,31,841900,2,41.8718,-87.644,740
1.7031E+14,17,31,31100,2,41.9713,-87.6602,741
1.70318E+14,17,31,839100,1,41.8816,-87.6356,742
1.70318E+14,17,31,839100,1,41.8832,-87.6317,743
1.70311E+14,17,31,81300,3,41.8995,-87.6232,744
1.70318E+14,17,31,808002,2,41.9974,-87.7113,745
1.70311E+14,17,31,140800,5,41.9682,-87.7038,746
1.70318E+14,17,31,831200,2,41.9145,-87.7368,747
1.70318E+14,17,31,839900,1,41.8306,-87.6461,748
1.70315E+14,17,31,520500,3,41.6918,-87.5342,749
1.70312E+14,17,31,190300,1,41.9386,-87.7636,750
1.70318E+14,17,31,839200,2,41.8385,-87.6207,751
1.70311E+14,17,31,130200,1,41.9924,-87.729,752
1.70315E+14,17,31,490800,4,41.7076,-87.6183,753
1.7031E+14,17,31,40202,4,41.9826,-87.6898,754
1.70318E+14,17,31,831800,3,41.9801,-87.7089,755
1.70318E+14,17,31,836700,2,41.8955,-87.697,756
1.70318E+14,17,31,839100,1,41.8865,-87.6325,757
1.70315E+14,17,31,490901,1,41.693,-87.6131,758
1.70315E+14,17,31,461000,1,41.7286,-87.551,759
1.70312E+14,17,31,230700,2,41.9035,-87.7204,760
1.70313E+14,17,31,320400,1,41.8785,-87.6256,761
1.70311E+14,17,31,62400,1,41.9413,-87.6684,762
1.7031E+14,17,31,20100,2,42.0195,-87.689,763
1.70311E+14,17,31,81500,3,41.8899,-87.627,764
1.70318E+14,17,31,841800,1,41.7597,-87.6051,765
1.70311E+14,17,31,50500,3,41.9502,-87.6789,766
1.70318E+14,17,31,830700,2,41.9678,-87.659,767
1.70318E+14,17,31,839100,1,41.8843,-87.6284,768
1.70312E+14,17,31,150300,1,41.9674,-87.7599,769
1.70315E+14,17,31,530501,1,41.6777,-87.6387,770
1.70311E+14,17,31,60200,1,41.9613,-87.6693,771
1.70311E+14,17,31,130200,1,41.9901,-87.7318,772
1.70313E+14,17,31,310800,2,41.8576,-87.6694,773
1.70311E+14,17,31,81000,3,41.9008,-87.6308,774
1.70311E+14,17,31,140701,1,41.968,-87.7109,775
1.70318E+14,17,31,833100,3,41.8814,-87.6539,776
1.70312E+14,17,31,150300,1,41.9637,-87.7576,777
1.70312E+14,17,31,241400,3,41.905,-87.6695,778
1.7031E+14,17,31,32100,4,41.9571,-87.6519,779
1.70316E+14,17,31,612200,1,41.807,-87.6579,780
1.70318E+14,17,31,839100,1,41.8853,-87.6372,781
1.70311E+14,17,31,140602,4,41.9612,-87.7224,782
1.70313E+14,17,31,320102,1,41.886,-87.6221,783
1.7031E+14,17,31,10202,1,42.0163,-87.675,784
1.70318E+14,17,31,839100,1,41.8822,-87.6324,785
1.70318E+14,17,31,831900,1,41.9447,-87.6643,786
1.70312E+14,17,31,190402,1,41.9385,-87.7711,787
1.70313E+14,17,31,320102,1,41.888,-87.6243,788
1.70318E+14,17,31,841800,1,41.7615,-87.6051,789
1.70318E+14,17,31,839100,1,41.8846,-87.6373,790
1.70317E+14,17,31,710800,2,41.7482,-87.6442,791
1.70313E+14,17,31,310900,1,41.858,-87.6751,792
1.70312E+14,17,31,221500,1,41.9186,-87.6902,793
1.7031E+14,17,31,10400,2,42.0095,-87.6619,794
1.70312E+14,17,31,190300,1,41.9386,-87.7606,795
1.70311E+14,17,31,71500,5,41.9113,-87.632,796
1.70311E+14,17,31,81201,3,41.901,-87.6254,797
1.70311E+14,17,31,140800,5,41.9683,-87.707,798
1.70314E+14,17,31,381500,1,41.8096,-87.6228,799
1.70318E+14,17,31,838700,3,41.8642,-87.7251,800
1.70312E+14,17,31,150200,4,41.9621,-87.7554,801
1.70312E+14,17,31,210602,2,41.932,-87.7136,802
1.70318E+14,17,31,839100,2,41.8793,-87.6347,803
1.70312E+14,17,31,150600,3,41.9458,-87.7763,804
1.70313E+14,17,31,320600,2,41.8703,-87.6248,805
1.70312E+14,17,31,222700,2,41.9137,-87.7116,806
1.70312E+14,17,31,221500,1,41.9195,-87.6913,807
1.70311E+14,17,31,60900,1,41.9495,-87.6483,808
1.70313E+14,17,31,320102,1,41.8848,-87.6255,809
1.70318E+14,17,31,833000,2,41.8852,-87.6568,810
1.70311E+14,17,31,80100,1,41.9041,-87.6285,811
1.70312E+14,17,31,210800,1,41.9367,-87.6978,812
1.70318E+14,17,31,840800,1,41.8427,-87.7063,813
1.70317E+14,17,31,720100,1,41.7213,-87.6763,814
1.70318E+14,17,31,831100,1,41.9401,-87.7118,815
1.70311E+14,17,31,81800,1,41.8921,-87.6348,816
1.70312E+14,17,31,231500,1,41.8953,-87.7118,817
1.70318E+14,17,31,839100,1,41.8864,-87.6293,818
1.70315E+14,17,31,530300,3,41.6849,-87.6527,819
1.70312E+14,17,31,151100,2,41.9387,-87.7603,820
1.70318E+14,17,31,839900,3,41.8274,-87.641,821
1.70311E+14,17,31,140100,2,41.9685,-87.7065,822
1.70312E+14,17,31,150200,1,41.9571,-87.7514,823
1.70312E+14,17,31,190402,2,41.934,-87.7664,824
1.70318E+14,17,31,839100,1,41.8845,-87.6346,825
1.70317E+14,17,31,711400,2,41.7358,-87.6464,826
1.70314E+14,17,31,431200,1,41.752,-87.5706,827
1.70311E+14,17,31,140702,1,41.9654,-87.7087,828
1.70315E+14,17,31,460500,4,41.7443,-87.575,829
1.70318E+14,17,31,842200,1,41.9086,-87.6518,830
1.70311E+14,17,31,81800,2,41.8898,-87.6343,831
1.70318E+14,17,31,839100,1,41.882,-87.6313,832
1.7031E+14,17,31,30102,2,41.9925,-87.6599,833
1.70318E+14,17,31,831000,1,41.9113,-87.6775,834
1.7031E+14,17,31,10503,2,42.0014,-87.6635,835
1.70312E+14,17,31,191302,2,41.9238,-87.7682,836
1.70318E+14,17,31,832400,2,41.9174,-87.6876,837
1.70316E+14,17,31,611400,3,41.8081,-87.6731,838
1.7031E+14,17,31,30500,3,41.9845,-87.6604,839
1.70311E+14,17,31,140702,1,41.9651,-87.7084,840
1.70311E+14,17,31,62200,2,41.9401,-87.6569,841
1.70312E+14,17,31,230900,1,41.9099,-87.7075,842
1.70318E+14,17,31,836600,2,41.9025,-87.7109,843
1.70315E+14,17,31,490902,2,41.6997,-87.621,844
1.70316E+14,17,31,610400,1,41.8102,-87.6653,845
1.7031E+14,17,31,20602,3,41.9978,-87.6972,846
1.70316E+14,17,31,611600,1,41.801,-87.6768,847
1.70312E+14,17,31,150200,4,41.9611,-87.7551,848
1.70318E+14,17,31,842600,2,41.8103,-87.6646,849
1.70312E+14,17,31,210900,1,41.9368,-87.6977,850
1.70313E+14,17,31,330103,2,41.8571,-87.6215,851
1.70311E+14,17,31,81700,2,41.8888,-87.6321,852
1.70312E+14,17,31,242600,4,41.8999,-87.695,853
1.70318E+14,17,31,837300,2,41.8736,-87.7106,854
1.70311E+14,17,31,81500,2,41.8963,-87.6259,855
1.70312E+14,17,31,222700,1,41.9171,-87.7077,856
1.70313E+14,17,31,320102,1,41.8848,-87.625,857
1.70313E+14,17,31,320400,1,41.8774,-87.6244,858
1.70318E+14,17,31,843200,2,41.8542,-87.6417,859
1.70315E+14,17,31,530100,2,41.6822,-87.6207,860
1.70318E+14,17,31,839100,1,41.8868,-87.6307,861
1.70318E+14,17,31,843300,1,41.8666,-87.6955,862
1.70318E+14,17,31,833000,2,41.8851,-87.6545,863
1.70318E+14,17,31,830600,2,42.0045,-87.6726,864
1.70318E+14,17,31,839100,2,41.8766,-87.6346,865
1.70313E+14,17,31,320102,1,41.8862,-87.6263,866
1.70315E+14,17,31,540102,2,41.6565,-87.5891,867
1.70312E+14,17,31,221100,3,41.9244,-87.7131,868
1.70312E+14,17,31,210602,3,41.9349,-87.7166,869
1.70313E+14,17,31,330102,3,41.8621,-87.627,870
1.70312E+14,17,31,151002,3,41.9458,-87.7474,871
1.70316E+14,17,31,610300,3,41.8087,-87.6732,872
1.70318E+14,17,31,836800,1,41.8862,-87.7155,873
1.7031E+14,17,31,30604,3,41.9869,-87.6567,874
1.70317E+14,17,31,711300,1,41.7355,-87.6689,875
1.70311E+14,17,31,140701,1,41.9682,-87.7104,876
1.70312E+14,17,31,160100,1,41.9681,-87.7385,877
1.70318E+14,17,31,833100,2,41.8766,-87.6662,878
1.70318E+14,17,31,841800,2,41.7626,-87.6003,879
1.70313E+14,17,31,280100,3,41.8865,-87.6446,880
1.70313E+14,17,31,280400,1,41.8856,-87.6688,881
1.70318E+14,17,31,833000,1,41.8819,-87.6533,882
1.70312E+14,17,31,221500,1,41.9232,-87.6878,883
1.70311E+14,17,31,62000,1,41.9435,-87.649,884
1.70312E+14,17,31,241400,1,41.909,-87.6771,885
1.70311E+14,17,31,61100,1,41.948,-87.6572,886
1.70314E+14,17,31,410100,2,41.8021,-87.5868,887
1.70312E+14,17,31,221100,2,41.9174,-87.7074,888
1.70311E+14,17,31,81201,3,41.9012,-87.628,889
1.70312E+14,17,31,221400,3,41.9176,-87.6897,890
1.70311E+14,17,31,62300,1,41.9426,-87.6636,891
1.70313E+14,17,31,300500,2,41.8444,-87.7231,892
1.70311E+14,17,31,90100,2,42.0117,-87.8083,893
1.70312E+14,17,31,171100,2,41.9384,-87.7806,894
1.70312E+14,17,31,242800,1,41.8947,-87.6952,895
1.70313E+14,17,31,292400,2,41.8521,-87.723,896
1.70312E+14,17,31,191200,2,41.9186,-87.7655,897
1.70318E+14,17,31,839100,1,41.8839,-87.6285,898
1.70313E+14,17,31,280400,1,41.8866,-87.6733,899
1.70318E+14,17,31,830800,3,41.9631,-87.6749,900
1.70318E+14,17,31,838300,2,41.9038,-87.6349,901
1.70312E+14,17,31,210900,2,41.9339,-87.6904,902
1.70315E+14,17,31,460800,2,41.7372,-87.5518,903
1.70313E+14,17,31,252102,4,41.8802,-87.7642,904
1.70318E+14,17,31,833100,3,41.881,-87.6524,905
1.70315E+14,17,31,460400,1,41.7514,-87.5654,906
1.70315E+14,17,31,520100,1,41.7121,-87.535,907
1.70318E+14,17,31,841500,2,41.8591,-87.7077,908
1.70311E+14,17,31,80300,3,41.9094,-87.6383,909
1.70318E+14,17,31,830700,3,41.967,-87.6588,910
1.70312E+14,17,31,243400,2,41.8912,-87.659,911
1.70312E+14,17,31,243500,2,41.8908,-87.6479,912
1.7031E+14,17,31,20301,3,42.0119,-87.7013,913
1.70318E+14,17,31,839100,1,41.8845,-87.6363,914
1.70318E+14,17,31,833000,2,41.8855,-87.6573,915
1.70315E+14,17,31,490901,2,41.6948,-87.6206,916
1.70313E+14,17,31,310600,1,41.8581,-87.6596,917
1.70318E+14,17,31,838100,2,41.8789,-87.667,918
1.70312E+14,17,31,221600,1,41.9188,-87.6838,919
1.70317E+14,17,31,691400,1,41.758,-87.6057,920
1.70317E+14,17,31,711400,2,41.7358,-87.6475,921
1.70311E+14,17,31,60800,1,41.9519,-87.6493,922
1.70312E+14,17,31,191200,2,41.9185,-87.7615,923
1.70312E+14,17,31,210100,1,41.9396,-87.6981,924
1.70312E+14,17,31,150300,7,41.9676,-87.7635,925
1.70311E+14,17,31,81402,3,41.8911,-87.616,926
1.70318E+14,17,31,830600,3,42,-87.6717,927
1.70312E+14,17,31,241400,3,41.9035,-87.6709,928
1.70318E+14,17,31,838700,3,41.8649,-87.7251,929
1.70312E+14,17,31,221400,1,41.9215,-87.695,930
1.7031E+14,17,31,31100,2,41.97,-87.6601,931
1.70316E+14,17,31,611400,1,41.8084,-87.6714,932
1.70318E+14,17,31,841500,2,41.859,-87.7102,933
1.70312E+14,17,31,242000,1,41.9,-87.6628,934
1.7031E+14,17,31,10502,2,42.0057,-87.6638,935
1.70313E+14,17,31,310600,3,41.8554,-87.663,936
1.70313E+14,17,31,300900,2,41.8453,-87.7036,937
